,Company_Name,ISIN,segment1,Type_Issue1,Sector,Total_No_Securities,Fresh_No_Securities,OFS_No_Securities,Issue_Open_Date,Issue_Close_Date,Times_subscribed,Face_Value,Premimum,Issue_Price,Issue_Size,Listing_Date,Anchor,QIB,Final_QIB,NII,RII,Market_Maker,Shareholder,Employee,Policy_Holders,Underwriter,Promoters_Contribution,Reservation_Portion,Net offer to public,State,Region,6(1) / (2),Industry,Segment,state_code,State1,Region1,Exchange,Designated_Exchange,Issue_Size_Bucket
124,Tracxn Technologies Limited,,Main Board,IPO,Private,38672208,0,38672208.0,2022-10-10,2022-10-12,3.28,1.0,79.0,80.0,309.38,2022-10-20,17402494,13080060.0,30482554,4125315,4064339,0,0.0,0.0,0.0,0.0,0,0,38672208,karnataka,Southern,6(2),Misc,,kar,Karnataka,Southern,NSE/BSE,NSE,≥ 100 crore - < 500crore
125,Phantom Digital Effects Limited,,SME,IPO,Private,3063600,2640000,423600.0,2022-10-12,2022-10-14,169.23,10.0,85.0,95.0,29.1,2022-10-21,865200,577200.0,1442400,439200,1028400,153600,0.0,0.0,0.0,0.0,0,153600,2910000,tamil nadu,Southern,,Entertainment,,tam,Tamil Nadu,Southern,NSE,NSE,≥ 10crore - < 50crore
126,Gautam Gems Limited,,Main Board,Right,Private,36040841,36040841,0.0,2022-09-15,2022-10-14,0,10.0,1.0,11.0,39.6449251,2022-10-28,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,gujarat,Western,,Misc,,guj,Gujarat,Western,BSE,BSE,≥ 10crore - < 50crore
127,Libas Consumer Products Limited,,Main Board,Right,Private,8820000,8820000,0.0,2022-09-27,2022-10-03,-,10.0,11.0,21.0,18.522,2022-11-04,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharastra,Western,,Textile,,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
128,Suzlon Energy Limited,,Main Board,Right,Private,2400000000,2400000000,0.0,2022-10-11,2022-10-20,-,2.0,3.0,5.0,1200.0,2022-11-07,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,gujarat,Western,,Misc,,guj,Gujarat,Western,NSE/BSE,BSE,≥ 500crore
129,Rite Zone Chemcon India Limited,,SME,IPO,Private,1195200,1195200,0.0,2022-10-31,2022-11-02,5.99,10.0,65.0,75.0,8.96,2022-11-11,0,0.0,0,265600,868800,60800,0.0,0.0,0.0,0.0,0,60800,1134400,maharashtra,Western,,Chemical,,mah,Maharashtra,Western,NSE,NSE,≥ 5crore - < 10crore
130,Integrated Personnel Services Limited,,SME,IPO,Private,2160000,2160000,0.0,2022-10-31,2022-11-02,22.18,10.0,49.0,59.0,12.74,2022-11-11,0,0.0,0,1024000,1026000,110000,0.0,0.0,0.0,0.0,0,110000,2050000,maharashtra,Western,,Misc,,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
131,DCX System limited,,Main Board,IPO,Private,24154587,19323671,4830916.0,2022-10-31,2022-11-02,78.65,2.0,205.0,207.0,500.0,2022-11-11,10869564,7246377.0,18115941,3623188,2415458,0,0.0,0.0,0.0,0.0,0,0,24154587,karnataka,Southern,6(2),Misc,,kar,Karnataka,Southern,NSE/BSE,BSE,≥ 500crore
132,Vital Chemtech Limited,,SME,IPO,Private,6399600,6399600,0.0,2022-10-31,2022-11-03,112.98,10.0,91.0,101.0,64.64,2022-11-14,1818000,1219200.0,3037200,912000,2130000,320400,0.0,0.0,0.0,0.0,0,320400,6079200,gujarat,Western,,Chemical,,guj,Gujarat,Western,NSE,NSE,≥ 50 crore - < 100crore
133,DAPS ADVERTISING LIMITED,,SME,IPO,Private,1700000,1700000,0.0,2022-10-31,2022-11-03,69.8,10.0,20.0,30.0,5.1,2022-11-14,0,0.0,0,804000,804000,92000,0.0,0.0,0.0,0.0,0,92000,1608000,uttar pradesh,Northern,,Misc,,utt,Uttar Pradesh,Northern,BSE,BSE,≥ 5crore - < 10crore
134,DAPS ADVERTISING LIMITED,,SME,IPO,Private,1700000,1700000,0.0,2022-10-31,2022-11-03,69.8,10.0,20.0,30.0,5.1,2022-11-14,0,0.0,0,804000,804000,92000,0.0,0.0,0.0,0.0,0,92000,1608000,uttar pradesh,Northern,,Misc,,utt,Uttarakhand,Northern,BSE,BSE,≥ 5crore - < 10crore
135,Fusion Micro Finance Limited,,Main Board,IPO,Private,29999813,16304347,13695466.0,2022-11-02,2022-11-04,3.31,10.0,358.0,368.0,1103.99,2022-11-15,8999943,11044830.0,20044773,4695480,5259560,0,0.0,0.0,0.0,0.0,0,0,29999813,delhi,Northern,6(1),Finance,,del,Delhi,Northern,NSE/BSE,NSE,≥ 500crore
136,Global Health Limited,,Main Board,IPO,Private,65641952,14880952,50761000.0,2022-11-03,2022-11-07,9.9435,2.0,334.0,336.0,2205.57,2022-11-16,19692584,15424409.0,35116993,10535099,19989860,0,0.0,0.0,0.0,0.0,0,0,65641952,delhi,Northern,6(1),Healthcare,,del,Delhi,Northern,NSE/BSE,NSE,≥ 500crore
137,Amiable Logistics (India) Limited,,SME,IPO,Private,539200,539200,0.0,2022-11-02,2022-11-07,249.19,10.0,71.0,81.0,4.37,2022-11-16,0,0.0,0,203200,308800,27200,0.0,0.0,0.0,0.0,0,27200,512000,maharashtra,Western,,Misc,,mah,Maharashtra,Western,NSE,NSE,< 5 crore
138,Technopack Polymers Limited,,SME,IPO,Private,1430000,1430000,0.0,2022-11-02,2022-11-07,21.67,10.0,45.0,55.0,7.87,2022-11-16,0,0.0,0,678500,680000,71500,0.0,0.0,0.0,0.0,0,71500,1358500,gujarat,Western,,Plastic,,guj,Gujarat,Western,BSE,BSE,≥ 5crore - < 10crore
139,Bikaji Foods International Limited,,Main Board,IPO,Private,29373984,0,29373984.0,2022-11-03,2022-11-07,25.623,1.0,299.0,300.0,880.85,2022-11-16,8737194,5831421.0,14568615,4370586,10198033,0,0.0,236750.0,0.0,0.0,0,236750,29137234,rajasthan,Western,6(1),Food processing,,raj,Rajasthan,Western,NSE/BSE,BSE,≥ 500crore
140,FiveStar Business Finance Limited,,Main Board,IPO,Private,33512901,0,33512901.0,2022-11-09,2022-11-11,0.7328,1.0,473.0,474.0,1588.51,2022-11-21,12405094,15291494.0,27696588,4138221,1678092,0,0.0,0.0,0.0,0.0,0,0,33512901,tamil nadu,Northern,6(1),Finance,,tam,Tamil Nadu,Southern,NSE/BSE,NSE,≥ 500crore
141,Archean Chemical Industries Limited,,Main Board,IPO,Private,35928869,19778869,16150000.0,2022-11-09,2022-11-11,33.11,2.0,405.0,407.0,1462.3,2022-11-21,16167991,10778662.0,26946653,5389330,3592886,0,0.0,0.0,0.0,0.0,0,0,35928869,tamil nadu,Southern,6(2),Chemical,,tam,Tamil Nadu,Southern,NSE/BSE,NSE,≥ 500crore
142,Kaynes Technology India Limited,,Main Board,IPO,Private,14613624,9028960,5584664.0,2022-11-10,2022-11-14,35.68,10.0,577.0,587.0,857.82,2022-11-22,4376421,2917614.0,7294035,2188211,5105825,0,0.0,25553.0,0.0,0.0,0,25553,14588071,karnataka,Southern,6(1),Info Tech,,kar,Karnataka,Southern,NSE/BSE,NSE,≥ 500crore
143,Inox Green Energy Services Limited,,Main Board,IPO,Private,113846152,56923076,56923076.0,2022-11-11,2022-11-15,1.63,10.0,55.0,65.0,740.0,2022-11-23,51230769,38023830.0,89254599,8393850,16197703,0,0.0,0.0,0.0,0.0,0,0,113846152,gujarat,Western,6(2),Misc,,guj,Gujarat,Western,NSE/BSE,BSE,≥ 500crore
144,Keystone Realtors Limited,,Main Board,IPO,Private,11737521,10351201,1386320.0,2022-11-14,2022-11-16,2.48,10.0,531.0,541.0,635.0,2022-11-24,3521255,3841810.0,7363065,2208921,2165535,0,0.0,0.0,0.0,0.0,0,0,11737521,maharashtra,Western,6(1),Cement/ Constructions,,mah,Maharashtra,Western,NSE/BSE,BSE,≥ 500crore
145,Suven Life Sciences Limited,,Main Board,Right,Private,72691239,72691239,0.0,2022-10-31,2022-11-03,-,1.0,54.0,55.0,399.8018145,2022-11-24,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,72691239,telangana,Southern,,Healthcare,,tel,Telangana,Southern,NSE/BSE,BSE,≥ 100 crore - < 500crore
146,Hilton Metal Forging Limited,,Main Board,Right,Private,6000000,6000000,0.0,2022-11-03,2022-11-11,-,10.0,45.0,55.0,33.0,2022-11-30,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,6000000,maharastra,Western,,Misc,,mah,Maharashtra,Western,NSE/BSE,BSE,≥ 10crore - < 50crore
147,AMBO AGRITEC LIMITED,,SME,IPO,Private,3400000,3400000,0.0,2022-11-21,2022-11-24,346.54,10.0,20.0,30.0,10.2,2022-12-02,0,0.0,0,1552000,1676000,172000,0.0,0.0,0.0,0.0,0,172000,3228000,west bengal,Eastern,,Oil & Natural Gas,,wes,West Bengal,Eastern,BSE,BSE,≥ 10crore - < 50crore
148,Dharmaj Crop Guard Limited,,Main Board,IPO,Private,10596924,9113924,1483000.0,2022-11-28,2022-11-30,41.35,10.0,227.0,237.0,251.15,2022-12-08,3162540,2108421.0,5270961,1581289,3689674,0,0.0,55000.0,0.0,0.0,0,55000,10541924,gujarat,Western,6(1),Misc,,guj,Gujarat,Western,NSE/BSE,NSE,≥ 100 crore - < 500crore
149,Pritika Engineering Components Limited,,SME,IPO,Private,3248000,3248000,0.0,2022-11-25,2022-11-30,167.75,10.0,19.0,29.0,9.41,2022-12-08,0,0.0,0,1412000,1672000,164000,0.0,0.0,0.0,0.0,0,164000,3084000,punjab,Western,,Automobiles,,pun,Punjab,Northern,NSE,NSE,≥ 5crore - < 10crore
150,Baheti Recycling Industries Limited,,SME,IPO,Private,2760000,2760000,0.0,2022-11-28,2022-11-30,363.78,10.0,35.0,45.0,12.42,2022-12-08,0,0.0,0,981000,1632000,147000,0.0,0.0,0.0,0.0,0,147000,2613000,gujarat,Western,,Misc,,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
151,Uniparts India Limited,,Main Board,IPO,Private,14481942,0,14481942.0,2022-11-30,2022-12-02,26.06,10.0,567.0,577.0,835.61,2022-12-12,4344582,2896388.0,7240970,2172292,5068680,0,0.0,0.0,0.0,0.0,0,0,14481942,delhi,Northern,6(1),Misc,,del,Delhi,Northern,NSE/BSE,BSE,≥ 500crore
152,Arham Technologies Limited,,SME,IPO,Private,2280000,2280000,0.0,2022-12-05,2022-12-07,462.19,10.0,32.0,42.0,9.576,2022-12-15,0,1005000.0,1005000,0,1161000,114000,0.0,0.0,0.0,0.0,0,114000,2166000,raipur,Central,,Misc,,rai,,,NSE,NSE,≥ 5crore - < 10crore
153,Compuage Infocom Ltd,,Main Board,Right,Private,20792258,20792258,0.0,2022-12-02,2022-12-02,-,2.0,18.0,20.0,41.584516,2022-12-19,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,, Electronic Equipments/ Products,,mah,Maharashtra,Western,BSE/NSE,BSE,≥ 10crore - < 50crore
154,Transwarranty Finance Limited,,Main Board,Right,Private,24460568,24460568,0.0,2022-11-15,2022-11-29,-,10.0,0.0,10.0,24.460568,2022-12-19,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,, Banks/Fis,,mah,Maharashtra,Western,BSE/NSE,BSE,≥ 10crore - < 50crore
155,PNGS GARGI FASHION JEWELLERY LIMITED,,SME,IPO,Private,2600000,2600000,0.0,2022-12-08,2022-12-13,254.49,10.0,20.0,30.0,7.8,2022-12-20,0,0.0,0,1320000,1144000,136000,0.0,0.0,0.0,0.0,0,136000,2464000,maharashtra,Western,,Misc,,mah,Maharashtra,Western,BSE,BSE,≥ 5crore - < 10crore
156,All E Technologies Limited,,SME,IPO,Private,5355200,4864000,491200.0,2022-12-08,2022-12-13,82.41,10.0,80.0,90.0,48.19,2022-12-21,1524800,1017600.0,2542400,763200,1780800,268800,0.0,0.0,0.0,0.0,0,268800,5086400,delhi,Northern,,Info Tech,,del,Delhi,Northern,NSE,NSE,≥ 10crore - < 50crore
157,Sula Vineyards Limited,,Main Board,IPO,Private,26900530,0,26900530.0,2022-12-12,2022-12-14,2.82,2.0,355.0,357.0,960.35,2022-12-22,8070158,5380106.0,13450264,4035080,9415186,0,0.0,0.0,0.0,0.0,0,0,26900530,maharashtra,Western,6(1),Misc,,mah,Maharashtra,Western,NSE/BSE,NSE,≥ 500crore
158,LANDMARK CARS LIMITED,,Main Board,IPO,Private,10911160,2966498,7944662.0,2022-12-13,2022-12-15,3.7,5.0,501.0,506.0,552.0,2022-12-23,3266797,3374917.0,6641714,1992514,2255098,0,0.0,21834.0,0.0,0.0,0,21834,10889326,gujarat,Western,6(1),Misc,,guj,Gujarat,Western,NSE/BSE,BSE,≥ 500crore
159,Droneacharya Aerial Innovations Limited,,SME,IPO,Private,6290000,6290000,0.0,2022-12-13,2022-12-15,269.65,10.0,44.0,54.0,33.97,2022-12-23,1790000,1194000.0,2984000,898000,2092000,316000,0.0,0.0,0.0,0.0,0,316000,5974000,karnataka,Southern,,Misc,,kar,Karnataka,Southern,BSE,BSE,≥ 10crore - < 50crore
160,Abans Holdings Limited,,Main Board,IPO,Private,12800000,3800000,9000000.0,2022-12-12,2022-12-15,1.63,2.0,268.0,270.0,345.6,2022-12-23,0,4189750.0,4189750,5649875,2960375,0,0.0,0.0,0.0,0.0,0,0,12800000,maharashtra,Western,6(1),Misc,,mah,Maharashtra,Western,NSE/BSE,BSE,≥ 100 crore - < 500crore
